GLI Code,Country,UOM Macro,Incoterm,EU001 OC,DS OC
65409863_U,Russia,FGCD1445,DDP,RUB,EUR
65409863_U,Russia,FGCD1445,DDP,RUB,EUR
65409864_U,Russia,FGCD1445,DDP,RUB,EUR
65409865_U,Russia,FGCD1445,DAP,RUB,USD
65409873_U,Russia,FGCD1445,DDP,RUB,EUR
65409875_U,Russia,FGCD1445,DDP,RUB,EUR
65409878_U,Russia,FGCD1445,DDP,RUB,EUR
65409892_U,Russia,FGCD1445,DDP,RUB,EUR
65409896_U,Russia,FGCD1445,DDP,RUB,EUR
65409897_U,Russia,FGCD1445,DDP,RUB,USD
65409898_U,Russia,FGCD1445,DDP,RUB,USD
65409931_U,Russia,FGCD1445,DDP,RUB,EUR
65409934_U,Russia,FGCD1445,DDP,RUB,USD
65409935_U,Russia,FGCD1445,DDP,RUB,EUR
65409936_U,Russia,FGCD1445,DDP,RUB,EUR
65409937_U,Russia,FGCD1445,DDP,RUB,EUR
65409945_U,Russia,FGCD1445,DDP,RUB,EUR
65409952_U,Russia,FGCD1445,DDP,RUB,EUR
65409963_U,Russia,FGCD1445,DDP,RUB,EUR
65409966_U,Russia,FGCD1445,DDP,RUB,EUR
65409969_U,Russia,FGCD1445,DDP,RUB,USD
65409972_U,Russia,FGCD1445,DDP,RUB,USD
65409973_U,Russia,FGCD1445,DDP,RUB,USD
65409980_U,Russia,FGCD1445,DDP,RUB,EUR
65409984_U,Russia,FGCD1445,DDP,RUB,EUR
65409994_U,Russia,FGCD1445,DDP,RUB,EUR
65409997_U,Russia,FGCD1445,DDP,RUB,EUR
65410005_U,Russia,FGCD1445,EXW,RUB,EUR
65410011_U,Russia,FGCD1445,DDP,RUB,EUR
65410018_U,Russia,FGCD1445,EXW,RUB,EUR
65410027_U,Russia,FGCD1445,EXW,RUB,EUR
65410036_U,Russia,FGCD1445,DDP,RUB,EUR
65410042_U,Russia,FGCD1445,DDP,RUB,EUR
65410050_U,Russia,FGCD1445,DDP,RUB,USD
65410051_U,Russia,FGCD1445,DDP,RUB,EUR
65410052_U,Russia,FGCD1445,DDP,RUB,EUR
65410052_U,Russia,FGCD1445,DDP,RUB,EUR
65410054_U,Russia,FGCD1445,EXW,RUB,EUR
65410064_U,Russia,FGCD1445,DDP,RUB,USD
65410068_U,Russia,FGCD1445,DDP,RUB,EUR
65410074_U,Russia,FGCD1445,DDP,RUB,EUR
65410076_U,Russia,FGCD1445,DDP,RUB,EUR
65410076_U,Russia,FGCD1445,DDP,RUB,EUR
65410082_U,Russia,FGCD1445,DDP,USD,EUR
65410083_U,Russia,FGCD1445,EXW,RUB,EUR
65410083_U,Russia,FGCD1445,DDP,RUB,EUR
65410091_U,Russia,FGCD1445,DDP,RUB,USD
65410093_U,Russia,FGCD1445,EXW,RUB,EUR
65410100_U,Russia,FGCD1445,DDP,RUB,EUR
65410102_U,Russia,FGCD1445,EXW,RUB,EUR
65410107_U,Russia,FGCD1445,DDP,RUB,USD
65410115_U,Russia,FGCD1445,DDP,RUB,EUR
65410117_U,Russia,FGCD1445,DDP,RUB,EUR
65410117_U,Russia,FGCD1445,DDP,RUB,EUR
65410118_U,Russia,FGCD1445,DDP,RUB,EUR
65410118_U,Russia,FGCD1445,DDP,RUB,EUR
65410127_U,Russia,FGCD1445,EXW,RUB,EUR
65410137_U,Russia,FGCD1445,DDP,RUB,EUR
65410140_U,Russia,FGCD1445,EXW,RUB,EUR
65410154_U,Russia,FGCD1445,EXW,RUB,EUR
65410163_U,Russia,FGCD1445,DDP,RUB,EUR
65410169_U,Russia,FGCD1445,DAP,RUB,EUR
65410190_U,Russia,FGCD1445,DDP,RUB,EUR
65410194_U,Russia,FGCD1445,DDP,RUB,EUR
65410219_U,Russia,FGCD1445,DDP,RUB,EUR
65410219_U,Russia,FGCD1445,DDP,RUB,EUR
65410220_U,Russia,FGCD1445,EXW,EUR,RUB
65410220_U,Russia,FGCD1445,EXW,EUR,RUB
65410221_U,Russia,FGCD1445,DDP,RUB,EUR
65410238_U,Russia,FGCD1445,DDP,RUB,EUR
65410243_U,Russia,FGCD1445,EXW,RUB,EUR
65410265_U,Russia,FGCD1445,DDP,RUB,EUR
65410284_U,Russia,FGCD1445,DDP,RUB,EUR
65410284_U,Russia,FGCD1445,DDP,RUB,EUR
65410285_U,Russia,FGCD1445,DDP,RUB,EUR
65410288_U,Russia,FGCD1445,EXW,RUB,USD
65410288_U,Russia,FGCD1445,DDP,RUB,EUR
65410329_U,Russia,FGCD1445,DDP,RUB,USD
65410339_U,Russia,FGCD1445,DDP,RUB,EUR
65410342_U,Russia,FGCD1445,DDP,RUB,EUR
65410356_U,Russia,FGCD1445,DDP,RUB,EUR
65410367_U,Russia,FGCD1445,DDP,RUB,EUR
65410374_U,Russia,FGCD1445,DDP,RUB,EUR
65410381_U,Russia,FGCD1445,DDP,RUB,USD
65410383_U,Russia,FGCD1445,DDP,RUB,EUR
65410385_U,Russia,FGCD1445,DDP,RUB,USD
65410386_U,Russia,FGCD1445,DDP,RUB,USD
65410389_U,Russia,FGCD1445,DDP,RUB,USD
65410466_U,Russia,FGCD1445,EXW,RUB,EUR
65410502_U,Russia,FGCD1445,DDP,RUB,USD
65410535_U,Russia,FGCD1445,EXW,RUB,EUR
65410536_U,Russia,FGCD1445,EXW,RUB,EUR
65416372_U,Russia,FGCD1445,DDP,RUB,EUR
65416563_U,Russia,FGCD1445,DDP,RUB,EUR
65418207_U,Russia,FGCD1445,DDP,RUB,EUR
65418208_U,Turkey,FGCD1445,DDP,USD,TRY
65418208_U,Russia,FGCD1445,DDP,RUB,EUR
65418698_U,Russia,FGCD1445,DDP,RUB,EUR
65418699_U,Russia,FGCD1445,DDP,RUB,EUR
65418725_U,Russia,FGCD1445,DDP,RUB,EUR
65418726_U,Russia,FGCD1445,DDP,RUB,EUR
65419693_U,Russia,FGCD1445,DDP,RUB,EUR
65420527_U,Russia,FGCD1445,DDP,RUB,EUR
65420529_U,Turkey,FGCD1445,DDP,EUR,TRY
65420972_U,Russia,FGCD1445,DDP,RUB,EUR
65421126_U,Russia,FGCD1445,DDP,RUB,EUR
65421126_U,Russia,FGCD1445,DDP,RUB,EUR
65421129_U,Russia,FGCD1445,DDP,RUB,EUR
65421129_U,Russia,FGCD1445,DDP,RUB,EUR
65421130_U,Russia,FGCD1445,DDP,RUB,EUR
65421136_U,Russia,FGCD1445,EXW,RUB,EUR
65421740_U,Russia,FGCD1445,DDP,RUB,EUR
65421744_U,Russia,FGCD1445,DDP,RUB,EUR
65421747_U,Russia,FGCD1445,DDP,RUB,EUR
65421789_U,Russia,FGCD1445,DDP,RUB,EUR
65422819_U,Russia,FGCD1445,EXW,RUB,EUR
65422821_U,Russia,FGCD1445,EXW,RUB,EUR
65422824_U,Russia,FGCD1445,DDP,RUB,EUR
65422827_U,Russia,FGCD1445,DDP,RUB,EUR
65422828_U,Russia,FGCD1445,DDP,RUB,EUR
65422828_U,Russia,FGCD1445,DDP,RUB,EUR
65422832_U,Russia,FGCD1445,DDP,RUB,USD
65422839_U,Russia,FGCD1445,DDP,RUB,EUR
65422839_U,Russia,FGCD1445,DDP,RUB,EUR
65503351_U,Russia,FGCD1445,DDP,RUB,EUR
65503354_U,Russia,FGCD1445,DAP,RUB,EUR
65503355_U,Russia,FGCD1445,DAP,RUB,EUR
65503372_U,Russia,FGCD1445,DDP,RUB,EUR
65503375_U,Russia,FGCD1445,DDP,RUB,EUR
65503404_U,Russia,FGCD1445,DDP,RUB,EUR
65503405_U,Russia,FGCD1445,DDP,RUB,EUR
65503419_U,Russia,FGCD1445,DAP,RUB,EUR
65503420_U,Russia,FGCD1445,EXW,RUB,EUR
65503427_U,Russia,FGCD1445,EXW,RUB,EUR
65503441_U,Russia,FGCD1445,EXW,RUB,EUR
65503441_U,Russia,FGCD1445,DDP,RUB,EUR
65503450_U,Russia,FGCD1445,DDP,RUB,EUR
65503450_U,Russia,FGCD1445,DDP,RUB,EUR
65503461_U,Russia,FGCD1445,DAP,RUB,EUR
65503468_U,Russia,FGCD1445,DDP,RUB,EUR
65503470_U,Russia,FGCD1445,DDP,RUB,EUR
65503471_U,Russia,FGCD1445,EXW,RUB,EUR
65503471_U,Russia,FGCD1445,DDP,RUB,EUR
65503475_U,Russia,FGCD1445,DAP,RUB,USD
65503479_U,Russia,FGCD1445,DDP,RUB,EUR
65503482_U,Russia,FGCD1445,DDP,RUB,EUR
65503483_U,Russia,FGCD1445,EXW,RUB,EUR
65503487_U,Russia,FGCD1445,DDP,RUB,EUR
65503489_U,Russia,FGCD1445,DDP,RUB,EUR
65503489_U,Russia,FGCD1445,EXW,USD,EUR
65503491_U,Russia,FGCD1445,EXW,RUB,EUR
65503496_U,Russia,FGCD1445,EXW,RUB,EUR
65503497_U,Russia,FGCD1445,EXW,RUB,EUR
65503499_U,Russia,FGCD1445,EXW,RUB,EUR
65503503_U,Russia,FGCD1445,DDP,RUB,EUR
65503504_U,Russia,FGCD1445,EXW,EUR,USD
65503504_U,Russia,FGCD1445,DDP,RUB,EUR
65503525_U,Russia,FGCD1445,DDP,RUB,USD
65503525_U,Russia,FGCD1445,DAP,RUB,EUR
65503525_U,Russia,FGCD1445,EXW,USD,EUR
65503527_U,Russia,FGCD1445,EXW,RUB,EUR
65503527_U,Russia,FGCD1445,DDP,RUB,EUR
65503543_U,Russia,FGCD1445,EXW,RUB,EUR
65503547_U,Russia,FGCD1445,DDP,EUR,RUB
65503548_U,Russia,FGCD1445,DAP,RUB,EUR
65503548_U,Russia,FGCD1445,DDP,USD,RUB
65503556_U,Russia,FGCD1445,DDP,RUB,EUR
65503560_U,Russia,FGCD1445,DDP,RUB,EUR
65503562_U,Russia,FGCD1445,EXW,RUB,EUR
65503565_U,Russia,FGCD1445,EXW,RUB,EUR
65503570_U,Russia,FGCD1445,DDP,RUB,USD
65503575_U,Russia,FGCD1445,EXW,RUB,EUR
65503575_U,Russia,FGCD1445,DDP,RUB,EUR
65503583_U,Russia,FGCD1445,EXW,RUB,EUR
65503586_U,Russia,FGCD1445,DDP,EUR,RUB
65503589_U,Russia,FGCD1445,DDP,RUB,EUR
65503593_U,Russia,FGCD1445,EXW,RUB,EUR
65503593_U,Russia,FGCD1445,DDP,RUB,EUR
65503595_U,Russia,FGCD1445,EXW,RUB,EUR
65503595_U,Russia,FGCD1445,DDP,RUB,EUR
65503599_U,Russia,FGCD1445,EXW,RUB,EUR
65503601_U,Russia,FGCD1445,DDP,EUR,RUB
65503601_U,Russia,FGCD1445,EXW,RUB,EUR
65503602_U,Russia,FGCD1445,EXW,RUB,EUR
65503604_U,Russia,FGCD1445,DDP,RUB,EUR
65503614_U,Russia,FGCD1445,EXW,USD,EUR
65503635_U,Russia,FGCD1445,DDP,RUB,EUR
65503649_U,Russia,FGCD1445,EXW,RUB,EUR
65503650_U,Russia,FGCD1445,EXW,RUB,EUR
65503679_U,Russia,FGCD1445,DDP,RUB,EUR
65503720_U,Russia,FGCD1445,DDP,RUB,EUR
65503721_U,Russia,FGCD1445,EXW,RUB,EUR
65503722_U,Russia,FGCD1445,EXW,RUB,EUR
65503723_U,Russia,FGCD1445,EXW,RUB,EUR
65503728_U,Russia,FGCD1445,EXW,RUB,EUR
65503760_U,Russia,FGCD1445,EXW,RUB,EUR
65503761_U,Russia,FGCD1445,EXW,RUB,EUR
65503764_U,Russia,FGCD1445,EXW,RUB,EUR
65503794_U,Russia,FGCD1445,EXW,RUB,EUR
65503794_U,Russia,FGCD1445,DDP,RUB,EUR
65503826_U,Russia,FGCD1445,DDP,RUB,EUR
65503827_U,Russia,FGCD1445,EXW,RUB,EUR
65503828_U,Russia,FGCD1445,DDP,RUB,EUR
65503831_U,Russia,FGCD1445,DDP,RUB,EUR
65503834_U,Russia,FGCD1445,EXW,RUB,EUR
65503836_U,Russia,FGCD1445,DDP,RUB,EUR
65503856_U,Russia,FGCD1445,EXW,RUB,EUR
65503856_U,Russia,FGCD1445,DDP,RUB,EUR
65503859_U,Russia,FGCD1445,DDP,RUB,EUR
65503865_U,Russia,FGCD1445,EXW,RUB,EUR
65503871_U,Russia,FGCD1445,EXW,RUB,EUR
65503917_U,Russia,FGCD1445,DDP,RUB,EUR
65503944_U,Russia,FGCD1445,EXW,RUB,EUR
65504029_U,Russia,FGCD1445,EXW,RUB,EUR
65504029_U,Russia,FGCD1445,DDP,RUB,EUR
65504032_U,Russia,FGCD1445,EXW,RUB,EUR
65504032_U,Russia,FGCD1445,DDP,RUB,EUR
65504056_U,Russia,FGCD1445,DDP,RUB,EUR
65504066_U,Russia,FGCD1445,EXW,RUB,EUR
65504069_U,Russia,FGCD1445,EXW,RUB,EUR
65504069_U,Russia,FGCD1445,DDP,RUB,EUR
65504086_U,Russia,FGCD1445,EXW,RUB,EUR
65504086_U,Russia,FGCD1445,DDP,RUB,EUR
65504087_U,Russia,FGCD1445,DAP,RUB,EUR
65506948_U,Russia,FGCD1445,EXW,RUB,EUR
65506948_U,Russia,FGCD1445,DDP,RUB,EUR
65507709_U,Russia,FGCD1445,EXW,RUB,EUR
65508462_U,Russia,FGCD1445,DDP,RUB,USD
65508483_U,Russia,FGCD1445,EXW,RUB,EUR
67000628_U,Russia,FGCD1445,DDP,RUB,EUR
67000793_U,Russia,FGCD1445,DDP,RUB,EUR
67000794_U,Russia,FGCD1445,DDP,RUB,EUR
67001373_U,Russia,FGCD1445,DDP,RUB,EUR
67004940_U,Russia,FGCD1445,DDP,RUB,EUR
67004941_U,Russia,FGCD1445,DDP,RUB,EUR
67004941_U,Russia,FGCD1445,DDP,RUB,EUR
67007278_U,Russia,FGCD1445,DDP,RUB,EUR
67007283_U,Russia,FGCD1445,DDP,RUB,EUR
67007708_U,Russia,FGCD1445,DDP,RUB,EUR
67007709_U,Russia,FGCD1445,DDP,RUB,EUR
67009363_U,Russia,FGCD1445,EXW,RUB,EUR
67010942_U,Bangladesh,FGCD1445,EXW,USD,BDT
67010942_U,Bangladesh,FGCD1445,C&F,USD,BDT
67012581_U,Bangladesh,FGCD1445,C&F,USD,BDT
67013440_U,Russia,FGCD1445,EXW,RUB,EUR
67017904_U,Russia,FGCD1445,EXW,RUB,EUR
67018997_U,Turkey,FGCD1445,DDP,EUR,TRY
67021058_U,Russia,FGCD1445,DDP,RUB,EUR
67021059_U,Russia,FGCD1445,DDP,RUB,EUR
67021563_U,Russia,FGCD1445,DDP,RUB,EUR
67021884_U,Russia,FGCD1445,DDP,RUB,EUR
67030379_U,Russia,FGCD1445,DDP,RUB,EUR
67030381_U,Russia,FGCD1445,DDP,RUB,EUR
67030381_U,Russia,FGCD1445,DDP,RUB,EUR
67030383_U,Russia,FGCD1445,DDP,RUB,EUR
67033905_U,Turkey,FGCD1445,DDP,EUR,TRY
67033907_U,Turkey,FGCD1445,DDP,EUR,TRY
67033908_U,Turkey,FGCD1445,DDP,EUR,TRY
67033909_U,Turkey,FGCD1445,DDP,EUR,TRY
67033910_U,Turkey,FGCD1445,DDP,EUR,TRY
67040593_U,Russia,FGCD1445,DDP,RUB,USD
67046262_U,Russia,FGCD1445,EXW,RUB,EUR
67046262_U,Russia,FGCD1445,EXW,RUB,EUR
67048876_U,Bangladesh,FGCD1445,C&F,USD,BDT
67050881_U,Russia,FGCD1445,EXW,RUB,EUR
67050881_U,Russia,FGCD1445,EXW,RUB,EUR
67050881_U,Russia,FGCD1445,DDP,RUB,EUR
67052362_U,Russia,FGCD1445,DDP,RUB,USD
67060591_U,Bangladesh,FGCD1445,EXW,USD,BDT
67060591_U,Bangladesh,FGCD1445,C&F,USD,BDT
67060591_U,Bangladesh,FGCD1445,CIF,USD,BDT
67061027_U,Russia,FGCD1445,EXW,RUB,EUR
67064744_U,Russia,FGCD1445,DDP,RUB,EUR
67066796_U,Israel,FGCD1445,EXW,USD,ILS
67066796_U,Israel,FGCD1445,DDP,USD,ILS
67068213_U,Bangladesh,FGCD1445,C&F,USD,BDT
67074199_U,Turkey,FGCD1445,DDP,EUR,TRY
67077406_U,Russia,FGCD1445,DDP,RUB,EUR
67079550_U,Bangladesh,FGCD1445,EXW,USD,BDT
67079550_U,Bangladesh,FGCD1445,CPT,USD,BDT
67084522_U,Russia,FGCD1445,DDP,RUB,EUR
67084649_U,Turkey,FGCD1445,EXW,USD,TRY
67084649_U,Turkey,FGCD1445,DDP,USD,TRY
67088050_U,Turkey,FGCD1445,DDP,EUR,TRY
67088052_U,Turkey,FGCD1445,DDP,EUR,TRY
67088884_U,Bangladesh,FGCD1445,C&F,USD,BDT
67089319_U,Russia,FGCD1445,DDP,RUB,EUR
67089320_U,Russia,FGCD1445,DDP,RUB,EUR
67089321_U,Russia,FGCD1445,DDP,RUB,EUR
67089658_U,Russia,FGCD1445,DDP,RUB,EUR
67091089_U,Russia,FGCD1445,DDP,RUB,EUR
67094247_U,Bangladesh,FGCD1445,C&F,USD,BDT
67094248_U,Bangladesh,FGCD1445,C&F,USD,BDT
67095235_U,Russia,FGCD1445,DDP,RUB,EUR
67099488_U,Turkey,FGCD1445,DDP,EUR,TRY
67099488_U,Turkey,FGCD1445,DDP,USD,TRY
67100722_U,Bangladesh,FGCD1445,C&F,USD,BDT
67100722_U,Bangladesh,FGCD1445,CPT,USD,BDT
67100724_U,Bangladesh,FGCD1445,C&F,USD,BDT
67106552_U,Bangladesh,FGCD1445,CIF,USD,BDT
67106552_U,Bangladesh,FGCD1445,CPT,USD,BDT
67106552_U,Bangladesh,FGCD1445,DDP,USD,BDT
67106588_U,Russia,FGCD1445,EXW,RUB,USD
67106588_U,Russia,FGCD1445,EXW,RUB,USD
67110206_U,Russia,FGCD1445,EXW,RUB,EUR
67114202_U,Israel,FGCD1445,DDP,USD,ILS
67122543_U,Turkey,FGCD1445,DDP,EUR,TRY
67123864_U,Israel,FGCD1445,DDP,USD,EUR
67124123_U,Russia,FGCD1445,DDP,RUB,EUR
67124125_U,Russia,FGCD1445,EXW,RUB,EUR
67124125_U,Russia,FGCD1445,DDP,RUB,EUR
67124130_U,Bangladesh,FGCD1445,CPT,USD,BDT
67124130_U,Russia,FGCD1445,EXW,RUB,EUR
67124131_U,Russia,FGCD1445,EXW,RUB,EUR
67124134_U,Russia,FGCD1445,EXW,RUB,EUR
67124137_U,Russia,FGCD1445,DDP,RUB,EUR
67128685_U,Turkey,FGCD1445,DDP,EUR,TRY
67131517_U,Russia,FGCD1445,DDP,RUB,EUR
67131517_U,Russia,FGCD1445,DDP,RUB,EUR
67131520_U,Russia,FGCD1445,EXW,RUB,EUR
67131521_U,Russia,FGCD1445,DDP,RUB,EUR
67131521_U,Russia,FGCD1445,DDP,RUB,EUR
67131522_U,Russia,FGCD1445,DDP,RUB,EUR
67131523_U,Russia,FGCD1445,DDP,RUB,EUR
67131861_U,Bangladesh,FGCD1445,C&F,USD,BDT
67131900_U,Turkey,FGCD1445,DDP,EUR,TRY
67132028_U,Russia,FGCD1445,DDP,RUB,EUR
67132032_U,Russia,FGCD1445,DDP,RUB,EUR
67132032_U,Russia,FGCD1445,DDP,RUB,EUR
67132033_U,Russia,FGCD1445,DDP,RUB,EUR
67132033_U,Russia,FGCD1445,DDP,RUB,EUR
67135015_U,Russia,FGCD1445,DDP,RUB,EUR
67137948_U,Turkey,FGCD1445,DDP,EUR,TRY
67140387_U,Russia,FGCD1445,EXW,RUB,EUR
67141731_U,Russia,FGCD1445,EXW,RUB,EUR
67141732_U,Russia,FGCD1445,DDP,RUB,EUR
67141732_U,Russia,FGCD1445,DDP,RUB,EUR
67142868_U,Turkey,FGCD1445,DDP,EUR,TRY
67148662_U,Israel,FGCD1445,DDP,EUR,ILS
67148662_U,Israel,FGCD1445,DDP,USD,ILS
67149233_U,Zimbabwe,FGCD1445,DDP,ZWD,USD
67152544_U,Unitedarabemirates,FGCD1445,DDP,AED,USD
67152544_U,Turkey,FGCD1445,DDP,EUR,TRY
67154780_U,Turkey,FGCD1445,EXW,EUR,TRY
67154780_U,Turkey,FGCD1445,DDP,EUR,TRY
67161306_U,Turkey,FGCD1445,DDP,EUR,TRY
67162808_U,Russia,FGCD1445,DDP,RUB,EUR
67171250_U,Russia,FGCD1445,DDP,RUB,EUR
67186471_U,Turkey,FGCD1445,DDP,EUR,TRY
67189555_U,Israel,FGCD1445,DDP,USD,ILS
67193838_U,Turkey,FGCD1445,EXW,USD,TRY
67193838_U,Russia,FGCD1445,DDP,RUB,EUR
67200402_U,Bangladesh,FGCD1445,C&F,USD,BDT
67200402_U,Bangladesh,FGCD1445,CPT,USD,BDT
67209308_U,Russia,FGCD1445,EXW,RUB,EUR
67211121_U,Russia,FGCD1445,DDP,RUB,EUR
67213937_U,Russia,FGCD1445,DDP,RUB,USD
67216144_U,Russia,FGCD1445,DDP,RUB,EUR
67216148_U,Russia,FGCD1445,DDP,RUB,EUR
67216150_U,Russia,FGCD1445,DDP,RUB,EUR
67221532_U,Russia,FGCD1445,DDP,RUB,EUR
67224319_U,Turkey,FGCD1445,DDP,EUR,TRY
67247799_U,Russia,FGCD1445,EXW,RUB,EUR
67247799_U,Russia,FGCD1445,EXW,RUB,EUR
67248886_U,Russia,FGCD1445,DDP,RUB,EUR
67251835_U,Israel,FGCD1445,DDP,USD,ILS
67256653_U,Israel,FGCD1445,DDP,EUR,ILS
67267388_U,Bangladesh,FGCD1445,CPT,USD,BDT
67270455_U,Russia,FGCD1445,EXW,RUB,EUR
67270455_U,Russia,FGCD1445,EXW,RUB,EUR
67271619_U,Unitedarabemirates,FGCD1445,DDP,AED,USD
67271619_U,Turkey,FGCD1445,DDP,EUR,TRY
67281918_U,Turkey,FGCD1445,DDP,EUR,TRY
67284659_U,Russia,FGCD1445,DDP,RUB,EUR
67284659_U,Russia,FGCD1445,DDP,RUB,EUR
67284661_U,Russia,FGCD1445,DDP,RUB,EUR
67286809_U,Turkey,FGCD1445,DDP,EUR,TRY
67301833_U,Turkey,FGCD1445,DDP,EUR,TRY
67304363_U,Bangladesh,FGCD1445,C&F,USD,BDT
67304363_U,Bangladesh,FGCD1445,CPT,USD,BDT
67304364_U,Bangladesh,FGCD1445,CPT,USD,BDT
67304366_U,Bangladesh,FGCD1445,C&F,USD,BDT
67304366_U,Bangladesh,FGCD1445,CPT,USD,BDT
67304367_U,Bangladesh,FGCD1445,CPT,EUR,BDT
67305808_U,Bangladesh,FGCD1445,C&F,USD,BDT
67305808_U,Bangladesh,FGCD1445,CPT,USD,BDT
67307728_U,Russia,FGCD1445,EXW,RUB,EUR
67314300_U,Russia,FGCD1445,DDP,RUB,EUR
67314300_U,Russia,FGCD1445,DDP,RUB,EUR
67316832_U,Turkey,FGCD1445,DDP,EUR,TRY
67318567_U,Turkey,FGCD1445,DDP,EUR,TRY
67318568_U,Turkey,FGCD1445,DDP,EUR,TRY
67318569_U,Turkey,FGCD1445,CIP,EUR,TRY
67319101_U,Russia,FGCD1445,DDP,RUB,EUR
67319369_U,Turkey,FGCD1445,DDP,EUR,TRY
67321165_U,Russia,FGCD1445,DDP,RUB,EUR
67321166_U,Russia,FGCD1445,DDP,RUB,EUR
67321167_U,Russia,FGCD1445,DDP,RUB,EUR
67321168_U,Russia,FGCD1445,DDP,RUB,EUR
67321170_U,Russia,FGCD1445,DDP,RUB,EUR
67321172_U,Russia,FGCD1445,DDP,RUB,EUR
67321174_U,Russia,FGCD1445,DDP,RUB,EUR
67321175_U,Russia,FGCD1445,DDP,RUB,EUR
67321176_U,Russia,FGCD1445,DDP,RUB,EUR
67321177_U,Russia,FGCD1445,EXW,RUB,EUR
67321177_U,Russia,FGCD1445,DDP,RUB,EUR
67321177_U,Russia,FGCD1445,DDP,RUB,EUR
67325715_U,Bangladesh,FGCD1445,CPT,USD,BDT
67325717_U,Bangladesh,FGCD1445,C&F,USD,BDT
67338993_U,Bangladesh,FGCD1445,C&F,USD,BDT
67338993_U,Bangladesh,FGCD1445,CPT,USD,BDT
67348497_U,Bangladesh,FGCD1445,C&F,USD,BDT
67349275_U,Russia,FGCD1445,DDP,RUB,EUR
67349276_U,Russia,FGCD1445,DDP,RUB,EUR
67349281_U,Russia,FGCD1445,DDP,RUB,EUR
67354249_U,Bangladesh,FGCD1445,CPT,USD,BDT
67354450_U,Turkey,FGCD1445,DDP,EUR,TRY
67354517_U,Russia,FGCD1445,EXW,RUB,EUR
67354517_U,Russia,FGCD1445,DDP,RUB,EUR
67356964_U,Bangladesh,FGCD1445,C&F,USD,BDT
67356965_U,Bangladesh,FGCD1445,C&F,USD,BDT
67361590_U,Mashreq,FGCD1445,DDP,USD,EGP
67361886_U,Russia,FGCD1445,DDP,RUB,EUR
67361887_U,Russia,FGCD1445,DDP,RUB,EUR
67361888_U,Russia,FGCD1445,DDP,RUB,EUR
67370795_U,Russia,FGCD1445,EXW,RUB,EUR
67370795_U,Russia,FGCD1445,DDP,RUB,EUR
67372677_U,Russia,FGCD1445,EXW,RUB,EUR
67372677_U,Russia,FGCD1445,DDP,RUB,EUR
67378543_U,Russia,FGCD1445,DDP,RUB,EUR
67378562_U,Russia,FGCD1445,DDP,RUB,EUR
67380312_U,Russia,FGCD1445,DDP,RUB,EUR
67380829_U,Israel,FGCD1445,DDP,USD,ILS
67381568_U,Israel,FGCD1445,DDP,EUR,ILS
67383254_U,Russia,FGCD1445,DDP,RUB,EUR
67383254_U,Russia,FGCD1445,DDP,RUB,EUR
67383300_U,Russia,FGCD1445,DDP,RUB,EUR
67387278_U,Turkey,FGCD1445,EXW,EUR,TRY
67390716_U,Turkey,FGCD1445,DDP,TRY,EUR
67390717_U,Turkey,FGCD1445,DDP,EUR,TRY
67395580_U,Russia,FGCD1445,EXW,RUB,USD
67395607_U,Mashreq,FGCD1445,DDP,USD,EGP
67396737_U,Turkey,FGCD1445,DDP,EUR,TRY
67396739_U,Turkey,FGCD1445,DDP,EUR,TRY
67399001_U,Russia,FGCD1445,DDP,RUB,EUR
67399306_U,Russia,FGCD1445,DDP,RUB,EUR
67399306_U,Russia,FGCD1445,DDP,RUB,EUR
67399307_U,Russia,FGCD1445,DDP,RUB,EUR
67399307_U,Russia,FGCD1445,DDP,RUB,EUR
67403864_U,Turkey,FGCD1445,DDP,EUR,TRY
67403867_U,Turkey,FGCD1445,DDP,EUR,TRY
67403872_U,Turkey,FGCD1445,DDP,EUR,TRY
67404006_U,Russia,FGCD1445,DDP,RUB,EUR
67405532_U,Russia,FGCD1445,DDP,RUB,USD
67405646_U,Russia,FGCD1445,DDP,RUB,EUR
67405648_U,Russia,FGCD1445,DDP,RUB,EUR
67405717_U,Bangladesh,FGCD1445,CPT,USD,BDT
67405719_U,Bangladesh,FGCD1445,C&F,USD,BDT
67405719_U,Bangladesh,FGCD1445,CPT,USD,BDT
67405720_U,Bangladesh,FGCD1445,C&F,USD,BDT
67406061_U,Russia,FGCD1445,EXW,RUB,EUR
67406061_U,Russia,FGCD1445,DDP,RUB,EUR
67406136_U,Russia,FGCD1445,EXW,RUB,EUR
67406344_U,Russia,FGCD1445,DDP,RUB,EUR
67408715_U,Israel,FGCD1445,DDP,USD,ILS
67409399_U,Russia,FGCD1445,DDP,RUB,EUR
67409401_U,Russia,FGCD1445,DDP,RUB,EUR
67409403_U,Russia,FGCD1445,DDP,RUB,EUR
67409404_U,Russia,FGCD1445,DDP,RUB,USD
67409405_U,Russia,FGCD1445,DDP,RUB,EUR
67411222_U,Bangladesh,FGCD1445,C&F,USD,BDT
67411297_U,Russia,FGCD1445,DDP,RUB,EUR
67411655_U,Russia,FGCD1445,DDP,RUB,USD
67411656_U,Russia,FGCD1445,DDP,RUB,USD
67412036_U,Turkey,FGCD1445,DAP,EUR,TRY
67412038_U,Turkey,FGCD1445,DAP,EUR,TRY
67412039_U,Turkey,FGCD1445,DDP,EUR,TRY
67412660_U,Bangladesh,FGCD1445,CPT,USD,BDT
